Indicator,Group,State,Subgroup,Phase,Time Period,Time Period Label,Time Period Start Date,Time Period End Date,MH_Care_Value,LowCI,HighCI,Confidence Interval,Quartile Range,Suppression Flag
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Michigan,Michigan,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,12.5,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Minnesota,Minnesota,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,9.5,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Mississippi,Mississippi,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,10,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Missouri,Missouri,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,12.4,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Montana,Montana,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,9.7,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Nebraska,Nebraska,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,8.9,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Nevada,Nevada,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,12.3,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,New Hampshire,New Hampshire,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,12.8,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,New Jersey,New Jersey,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,8.9,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,New Mexico,New Mexico,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,13.9,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,New York,New York,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,10.3,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,North Carolina,North Carolina,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,11.3,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Ohio,Ohio,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,12.5,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Oklahoma,Oklahoma,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,12.9,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Oregon,Oregon,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,15.8,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Pennsylvania,Pennsylvania,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,8.7,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Rhode Island,Rhode Island,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,11.8,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,South Carolina,South Carolina,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,10.6,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,South Dakota,South Dakota,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,6.7,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Tennessee,Tennessee,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,11.8,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Texas,Texas,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,14.6,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Utah,Utah,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,17.7,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Virginia,Virginia,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,10.7,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Washington,Washington,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,11.9,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,West Virginia,West Virginia,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,7.8,,,,,
"Needed Counseling or Therapy But Did Not Get It, Last 4 Weeks",By State,Wisconsin,Wisconsin,3.2,37,"Sep 1 - Sep 13, 2021",09/01/2021,09/13/2021,7.2,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Alabama,Alabama,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,25.6,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Alaska,Alaska,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,18,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Arizona,Arizona,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,21,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Arkansas,Arkansas,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,28.5,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,California,California,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,17,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Colorado,Colorado,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,23.1,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Connecticut,Connecticut,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,22.6,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Delaware,Delaware,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,19.8,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,District of Columbia,District of Columbia,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,23.4,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Florida,Florida,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,20.7,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Georgia,Georgia,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,22.9,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Hawaii,Hawaii,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,14.4,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Idaho,Idaho,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,25.9,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Illinois,Illinois,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,22.1,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Indiana,Indiana,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,24.3,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Iowa,Iowa,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,27.9,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Kansas,Kansas,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,29.5,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Kentucky,Kentucky,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,28.9,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Louisiana,Louisiana,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,23.3,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Maine,Maine,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,27.3,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Maryland,Maryland,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,21.3,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Massachusetts,Massachusetts,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,24,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Michigan,Michigan,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,23.3,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Minnesota,Minnesota,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,24,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Mississippi,Mississippi,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,24.3,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Missouri,Missouri,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,30.3,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Montana,Montana,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,25.5,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Nebraska,Nebraska,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,21.3,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Nevada,Nevada,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,20.2,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,New Hampshire,New Hampshire,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,27.2,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,New Jersey,New Jersey,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,16.5,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,New Mexico,New Mexico,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,24.9,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,New York,New York,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,20.4,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,North Carolina,North Carolina,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,24.5,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,North Dakota,North Dakota,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,20.9,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Ohio,Ohio,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,23.4,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Oklahoma,Oklahoma,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,26.5,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Oregon,Oregon,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,25.9,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Pennsylvania,Pennsylvania,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,25.9,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Rhode Island,Rhode Island,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,26.8,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,South Carolina,South Carolina,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,26.4,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,South Dakota,South Dakota,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,28.8,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Tennessee,Tennessee,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,25.6,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Texas,Texas,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,19.5,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Utah,Utah,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,25.9,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Vermont,Vermont,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,25.2,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Virginia,Virginia,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,19.5,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Washington,Washington,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,26.1,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,West Virginia,West Virginia,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,30.8,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Wisconsin,Wisconsin,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,25.1,,,,,
"Took Prescription Medication for Mental Health, Last 4 Weeks",By State,Wyoming,Wyoming,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,22.7,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Alabama,Alabama,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,9.8,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Alaska,Alaska,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,10,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Arizona,Arizona,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,10.6,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Arkansas,Arkansas,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,6.2,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,California,California,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,10.9,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Colorado,Colorado,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,11.4,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Connecticut,Connecticut,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,14.1,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Delaware,Delaware,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,8.8,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,District of Columbia,District of Columbia,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,17.9,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Florida,Florida,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,7.6,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Georgia,Georgia,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,10.6,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Hawaii,Hawaii,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,11.6,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Idaho,Idaho,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,8.7,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Illinois,Illinois,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,10.6,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Indiana,Indiana,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,8.6,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Iowa,Iowa,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,11.1,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Kansas,Kansas,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,9.2,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Kentucky,Kentucky,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,11.6,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Louisiana,Louisiana,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,9.7,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Maine,Maine,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,11.6,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Maryland,Maryland,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,12,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Massachusetts,Massachusetts,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,12.7,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Michigan,Michigan,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,11.5,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Minnesota,Minnesota,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,9.4,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Mississippi,Mississippi,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,8.5,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Missouri,Missouri,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,9.1,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Montana,Montana,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,9.7,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Nebraska,Nebraska,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,10.9,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Nevada,Nevada,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,8.9,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,New Hampshire,New Hampshire,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,12.4,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,New Jersey,New Jersey,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,9.2,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,New Mexico,New Mexico,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,11.4,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,New York,New York,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,14.8,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,North Carolina,North Carolina,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,10,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Ohio,Ohio,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,8.1,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Oklahoma,Oklahoma,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,8.2,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Oregon,Oregon,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,13.3,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Pennsylvania,Pennsylvania,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,11.1,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Rhode Island,Rhode Island,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,17,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,South Carolina,South Carolina,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,8.3,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,South Dakota,South Dakota,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,7.8,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Tennessee,Tennessee,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,6.2,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Texas,Texas,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,8.6,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Utah,Utah,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,9.1,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Vermont,Vermont,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,17.3,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Virginia,Virginia,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,9.2,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Washington,Washington,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,12.8,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,West Virginia,West Virginia,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,9,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Wisconsin,Wisconsin,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,9.4,,,,,
"Received Counseling or Therapy, Last 4 Weeks",By State,Wyoming,Wyoming,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,8.2,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Alabama,Alabama,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,28.1,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Alaska,Alaska,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,21.1,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Arizona,Arizona,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,24.7,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Arkansas,Arkansas,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,30.3,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,California,California,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,21.1,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Colorado,Colorado,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,27.4,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Connecticut,Connecticut,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,27.2,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,Delaware,Delaware,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,23.1,,,,,
"Took Prescription Medication for Mental Health And/Or Received Counseling or Therapy, Last 4 Weeks",By State,District of Columbia,District of Columbia,3.2,38,"Sep 15 - Sep 27, 2021",09/15/2021,09/27/2021,29.2,,,,,
